human_id,ST,host_source_raw,collection_year,country
SAMEA9459750,ST307,Homo sapiens,2019,Netherlands
SAMEA9459699,ST252,Homo sapiens,2019,Netherlands
SAMEA9459694,ST252,Homo sapiens,2019,Netherlands
SAMEA9459700,ST252,Homo sapiens,2019,Netherlands
SAMEA9459746,ST14,Homo sapiens,2019,Netherlands
SAMEA9459752,ST16,Homo sapiens,2019,Netherlands
SAMEA9459747,ST1017,Homo sapiens,2019,Netherlands
SAMEA9459744,ST252,Homo sapiens,2019,Netherlands
SAMN16182366,ST323,Homo sapiens,2019,Austria
SAMN16828079,ST348,Homo sapiens,2019,USA
SAMN16828082,ST395,Homo sapiens,2019,USA
SAMN18977193,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977177,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977173,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977168,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN19761725,ST34,Homo sapiens,2019,Switzerland
SAMN20033599,ST4,Homo sapiens,2019,Australia
SAMN17767322,ST6250,Homo sapiens,2020,USA
SAMN17767324,ST231,Homo sapiens,2020,USA
SAMN17767330,ST307,Homo sapiens,2020,USA
SAMN17767331,ST307,Homo sapiens,2020,USA
SAMN17767270,ST147,Homo sapiens,2020,USA
SAMN17767337,ST76,Homo sapiens,2020,USA
SAMN17767279,ST491,Homo sapiens,2020,USA
SAMN17807608,ST23,Homo sapiens,2019,Russia: Moscow region
SAMN17807609,ST23,Homo sapiens,2019,Russia: Moscow region
SAMN17807610,ST5159,Homo sapiens,2019,Russia: Moscow region
SAMN17815170,ST1189,Homo sapiens,2021,USA
SAMN17815182,ST15,Homo sapiens,2021,USA
SAMN17885212,ST39,Homo sapiens,2019,Russia: Moscow
SAMN17885213,ST395,Homo sapiens,2019,Russia: Moscow
SAMN17980694,ST11,Homo sapiens,2020,USA
SAMN17980692,ST147,Homo sapiens,2020,USA
SAMN17980702,ST147,Homo sapiens,2020,USA
SAMN17980697,ST307,Homo sapiens,2020,USA
SAMN17980698,ST941,Homo sapiens,2020,USA
SAMN17980693,ST307,Homo sapiens,2020,USA
SAMN18006751,ST37,Homo sapiens,2021,USA
SAMN18056855,ST147,Homo sapiens,2020,USA
SAMN18313021,ST1662,Homo sapiens,2020,USA
SAMN18313885,ST65,Homo sapiens,2021,USA
SAMN18313844,ST462,Homo sapiens,2020,USA
SAMN18475616,ST2370,Homo sapiens,2019,"USA: Boston, MA"
SAMN18475617,ST2370,Homo sapiens,2019,"USA: Boston, MA"
SAMN18475618,ST2370,Homo sapiens,2019,"USA: Boston, MA"
SAMN18511089,ST1426,Homo sapiens,2020,USA
SAMN18511019,ST37,Homo sapiens,2019,USA
SAMN18511110,ST412,Homo sapiens,2021,USA
SAMN18511020,ST37,Homo sapiens,2019,USA
SAMN18511022,ST37,Homo sapiens,2019,USA
SAMN18511021,ST37,Homo sapiens,2019,USA
SAMN18511026,ST37,Homo sapiens,2019,USA
SAMN18511030,ST147,Homo sapiens,2019,USA
SAMN18511031,ST147,Homo sapiens,2019,USA
SAMN18511032,ST147,Homo sapiens,2019,USA
SAMN18511033,ST147,Homo sapiens,2019,USA
SAMN18511035,ST147,Homo sapiens,2019,USA
SAMN18511034,ST147,Homo sapiens,2019,USA
SAMN18511037,ST147,Homo sapiens,2019,USA
SAMN18511038,ST147,Homo sapiens,2019,USA
SAMN18511063,ST16,Homo sapiens,2020,USA
SAMN18511039,ST147,Homo sapiens,2019,USA
SAMN18511040,ST147,Homo sapiens,2019,USA
SAMN18511074,ST1426,Homo sapiens,2020,USA
SAMN18528007,ST248,Homo sapiens,2020,USA
SAMN18528000,ST14,Homo sapiens,2020,USA
SAMN18589841,ST219,Homo sapiens,2020,USA
SAMN18589842,ST219,Homo sapiens,2020,USA
SAMN18589843,ST219,Homo sapiens,2020,USA
SAMN18589845,ST219,Homo sapiens,2020,USA
SAMN18589844,ST11,Homo sapiens,2020,USA
SAMN18589846,ST219,Homo sapiens,2020,USA
SAMN18589847,ST219,Homo sapiens,2020,USA
SAMN18589848,ST219,Homo sapiens,2020,USA
SAMN18683843,ST219,Homo sapiens,2020,USA
SAMN18683844,ST219,Homo sapiens,2020,USA
SAMN18683853,ST219,Homo sapiens,2021,USA
SAMN18683845,ST219,Homo sapiens,2021,USA
SAMN18683846,ST219,Homo sapiens,2021,USA
SAMN18683847,ST327,Homo sapiens,2021,USA
SAMN18683849,ST219,Homo sapiens,2021,USA
SAMN18683848,ST219,Homo sapiens,2021,USA
SAMN18683850,ST219,Homo sapiens,2021,USA
SAMN18683851,ST219,Homo sapiens,2021,USA
SAMN18683852,ST219,Homo sapiens,2021,USA
SAMN18805784,ST14,Homo sapiens,2020,Qatar:Doha
SAMN18805779,ST17,Homo sapiens,2020,Qatar:Doha
SAMN18823017,ST307,Homo sapiens,2021,USA
SAMN18823018,ST258,Homo sapiens,2021,USA
SAMN18819209,ST16,Homo sapiens,2020,Qatar:Doha
SAMN18805775,ST70,Homo sapiens,2020,Qatar:Doha
SAMN18822982,ST258,Homo sapiens,2020,USA
SAMN18822993,ST20,Homo sapiens,2021,USA
SAMN18822976,ST244,Homo sapiens,2020,USA
SAMN18822994,ST307,Homo sapiens,2021,USA
SAMN18822999,ST258,Homo sapiens,2021,USA
SAMN18822998,ST14,Homo sapiens,2021,USA
SAMN18823008,ST11,Homo sapiens,2021,USA
SAMN18823001,ST147,Homo sapiens,2021,USA
SAMN18823013,ST54,Homo sapiens,2021,USA
SAMN18878040,ST39,Homo sapiens,2019,Russia: Moscow
SAMN18897658,ST395,Homo sapiens,2020,Russia: Moscow
SAMN18897657,ST395,Homo sapiens,2020,Russia: Moscow
SAMN18898208,ST147,Homo sapiens,2019,Russia: Moscow
SAMN18913872,ST147,Homo sapiens,2019,Italy: Siena
SAMN18898210,ST23,Homo sapiens,2019,Russia: Moscow
SAMN18913871,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913869,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913870,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913867,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913868,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913866,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913865,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913864,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913863,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913861,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913860,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913862,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913858,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913859,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913857,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913856,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913855,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913854,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913852,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913853,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913851,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913850,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913849,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913848,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913847,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913843,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913842,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913840,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913841,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913839,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913838,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913954,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913950,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913948,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913945,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913949,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913944,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913942,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913941,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913939,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913934,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913937,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913933,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913931,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913932,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913929,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913928,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913924,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913925,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913926,ST147,Homo sapiens,2020,Italy: Siena
SAMN18913844,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913845,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913846,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913884,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913885,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913886,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913923,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913922,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913921,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913920,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913919,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913917,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913918,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913916,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913915,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913914,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913913,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913912,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913911,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913910,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913909,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913908,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913907,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913906,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913905,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913903,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913904,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913902,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913900,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913901,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913899,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913898,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913897,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913894,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913895,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913896,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913893,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913892,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913891,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913889,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913890,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913888,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913887,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913883,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913882,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913881,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913880,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913879,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913878,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913877,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913876,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913875,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913874,ST147,Homo sapiens,2019,Italy: Siena
SAMN18913873,ST147,Homo sapiens,2019,Italy: Siena
SAMN18977231,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977232,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977233,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977234,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977235,ST0,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977078,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977082,ST17,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977087,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977093,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977094,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977099,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977108,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977115,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977116,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977123,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977124,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977132,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977138,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977139,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977149,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977147,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977150,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977151,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977152,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977153,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977155,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977157,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977159,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977160,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977161,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977163,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977164,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977165,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977166,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977167,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977170,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977169,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977172,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977171,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977175,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977174,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977178,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977179,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977181,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977183,ST13,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977182,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977185,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977184,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977186,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977188,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977189,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977190,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977191,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977192,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977194,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977195,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977196,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977199,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977200,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977201,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977203,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977202,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977204,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977206,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977205,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977208,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977209,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977210,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977211,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977212,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977213,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977214,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977215,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977217,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977219,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977221,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977222,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977223,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977224,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977225,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977227,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977229,ST258,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977228,ST147,Homo sapiens,2019,"USA: Chicago, IL"
SAMN18977230,ST268,Homo sapiens,2019,"USA: Chicago, IL"
SAMN19022475,ST514,Homo sapiens,2021,USA
SAMN19022476,ST17,Homo sapiens,2021,USA
SAMN19022488,ST307,Homo sapiens,2021,USA
SAMN19022494,ST395,Homo sapiens,2021,USA
SAMN19022496,ST26,Homo sapiens,2021,USA
SAMN19022508,ST231,Homo sapiens,2021,USA
SAMN19022509,ST383,Homo sapiens,2021,USA
SAMN19022497,ST231,Homo sapiens,2021,USA
SAMN19022511,ST376,Homo sapiens,2021,USA
SAMN19022513,ST307,Homo sapiens,2021,USA
SAMN19022514,ST16,Homo sapiens,2021,USA
SAMN19022479,ST16,Homo sapiens,2020,USA
SAMN19022520,ST409,Homo sapiens,2021,USA
SAMN19022518,ST395,Homo sapiens,2021,USA
SAMN19026425,ST45,Homo sapiens,2021,USA
SAMN19022516,ST307,Homo sapiens,2020,USA
SAMN19022531,ST514,Homo sapiens,2021,USA
SAMN19026405,ST258,Homo sapiens,2021,USA
SAMN19136516,ST2262,Homo sapiens,2020,Russia:Nizhniy Novgorod
SAMN19136539,ST5816,Homo sapiens,2020,Russia:Nizhniy Novgorod
SAMN19163224,ST14,Homo sapiens,2020,USA: Los Angeles
SAMN16770105,ST15,Homo sapiens,2019,China:Shanghai
SAMN19296578,ST147,Homo sapiens,2021,USA
SAMN19291395,ST656,Homo sapiens,2020,China: Beijing
SAMN19317588,ST16,Homo sapiens,2021,USA
SAMN19317581,ST17,Homo sapiens,2021,USA
SAMN19317616,ST147,Homo sapiens,2021,USA
SAMN19317618,ST111,Homo sapiens,2021,USA
SAMN19677600,ST258,Homo sapiens,2021,USA
SAMN19729469,ST5446,Homo sapiens,2021,USA
SAMN19729472,ST147,Homo sapiens,2021,USA
SAMN19729477,ST147,Homo sapiens,2021,USA
SAMN19729478,ST147,Homo sapiens,2021,USA
SAMN19729463,ST147,Homo sapiens,2020,USA
SAMN19729467,ST45,Homo sapiens,2021,USA
SAMN19729466,ST147,Homo sapiens,2021,USA
SAMN19715125,ST26,Homo sapiens,2021,USA
SAMN19715150,ST17,Homo sapiens,2021,USA
SAMN19715138,ST14,Homo sapiens,2021,USA
SAMN19776162,ST147,Homo sapiens,2021,USA
SAMN19776164,ST101,Homo sapiens,2021,USA
SAMN19776165,ST147,Homo sapiens,2021,USA
SAMN19776166,ST147,Homo sapiens,2021,USA
SAMN19776156,ST1406,Homo sapiens,2021,USA
SAMN19776167,ST147,Homo sapiens,2021,USA
SAMN19776158,ST147,Homo sapiens,2021,USA
SAMN19776159,ST147,Homo sapiens,2021,USA
SAMN19776160,ST147,Homo sapiens,2021,USA
SAMN19776161,ST147,Homo sapiens,2021,USA
SAMN19800532,ST258,Homo sapiens,2021,USA
SAMN19820424,ST1296,Homo sapiens,2020,China:Guangzhou
SAMN19658624,ST258,Homo sapiens,2019,Canada: Ontario
SAMN19952136,ST321,Homo sapiens,2021,USA
SAMN20064947,ST11,Homo sapiens,2020,Switzerland
SAMN20064942,ST395,Homo sapiens,2020,Switzerland
SAMN20064853,ST11,Homo sapiens,2019,Switzerland
SAMN20064949,ST147,Homo sapiens,2020,Switzerland
SAMN20064855,ST247,Homo sapiens,2020,Switzerland
SAMN20064860,ST16,Homo sapiens,2019,Switzerland
SAMN20064859,ST101,Homo sapiens,2020,Switzerland
SAMN20064863,ST437,Homo sapiens,2020,Switzerland
SAMN20064867,ST11,Homo sapiens,2020,Switzerland
SAMN20064868,ST147,Homo sapiens,2020,Switzerland
SAMN20064869,ST11,Homo sapiens,2020,Switzerland
SAMN20064870,ST437,Homo sapiens,2020,Switzerland
SAMN20064871,ST231,Homo sapiens,2020,Switzerland
SAMN20064878,ST2670,Homo sapiens,2020,Switzerland
SAMN20064876,ST147,Homo sapiens,2020,Switzerland
SAMN20064846,ST4436,Homo sapiens,2019,Switzerland
SAMN20064887,ST147,Homo sapiens,2020,Switzerland
SAMN20064882,ST147,Homo sapiens,2020,Switzerland
SAMN20064894,ST147,Homo sapiens,2020,Switzerland
SAMN20064884,ST392,Homo sapiens,2020,Switzerland
SAMN20064900,ST11,Homo sapiens,2020,Switzerland
SAMN20064904,ST6668,Homo sapiens,2020,Switzerland
SAMN20064915,ST147,Homo sapiens,2019,Switzerland
SAMN20064917,ST11,Homo sapiens,2019,Switzerland
SAMN20064920,ST11,Homo sapiens,2019,Switzerland
SAMN20064919,ST101,Homo sapiens,2019,Switzerland
SAMN20064850,ST147,Homo sapiens,2019,Switzerland
SAMN20064929,ST11,Homo sapiens,2019,Switzerland
SAMN20064931,ST11,Homo sapiens,2019,Switzerland
SAMN20064851,ST2735,Homo sapiens,2019,Switzerland
SAMN20064933,ST147,Homo sapiens,2019,Switzerland
SAMN20064936,ST76,Homo sapiens,2020,Switzerland
SAMN20064935,ST16,Homo sapiens,2019,Switzerland
SAMN20064938,ST11,Homo sapiens,2020,Switzerland
SAMN20064941,ST512,Homo sapiens,2020,Switzerland
SAMN20104172,ST219,Homo sapiens,2021,USA
SAMN20104182,ST219,Homo sapiens,2021,USA
SAMN20104173,ST20,Homo sapiens,2021,USA
SAMN20104183,ST219,Homo sapiens,2021,USA
SAMN20104174,ST219,Homo sapiens,2021,USA
SAMN20104175,ST15,Homo sapiens,2021,USA
SAMN20104176,ST219,Homo sapiens,2021,USA
SAMN20104177,ST219,Homo sapiens,2021,USA
SAMN20104178,ST219,Homo sapiens,2021,USA
SAMN20104180,ST219,Homo sapiens,2021,USA
SAMN20104179,ST147,Homo sapiens,2021,USA
SAMN20104181,ST219,Homo sapiens,2021,USA
SAMN20033529,ST273,Homo sapiens,2019,Australia
SAMN20033531,ST116,Homo sapiens,2019,Australia
SAMN20033530,ST16,Homo sapiens,2019,Australia
SAMN20033532,ST6568,Homo sapiens,2019,Australia
SAMN20033533,ST14,Homo sapiens,2019,Australia
SAMN20033535,ST323,Homo sapiens,2019,Australia
SAMN20033536,ST273,Homo sapiens,2019,Australia
SAMN20033537,ST17,Homo sapiens,2019,Australia
SAMN20033538,ST273,Homo sapiens,2019,Australia
SAMN20033539,ST391,Homo sapiens,2019,Australia
SAMN20033541,ST16,Homo sapiens,2019,Australia
SAMN20033542,ST15,Homo sapiens,2019,Australia
SAMN20033543,ST25,Homo sapiens,2019,Australia
SAMN20033544,ST17,Homo sapiens,2019,Australia
SAMN20033545,ST391,Homo sapiens,2019,Australia
SAMN20033547,ST25,Homo sapiens,2019,Australia
SAMN20033546,ST231,Homo sapiens,2019,Australia
SAMN20033549,ST147,Homo sapiens,2019,Australia
SAMN20033548,ST16,Homo sapiens,2019,Australia
SAMN20033550,ST656,Homo sapiens,2019,Australia
SAMN20033551,ST30,Homo sapiens,2019,Australia
SAMN20033553,ST1805,Homo sapiens,2019,Australia
SAMN20033552,ST105,Homo sapiens,2019,Australia
SAMN20033554,ST15,Homo sapiens,2019,Australia
SAMN20033555,ST231,Homo sapiens,2019,Australia
SAMN20033556,ST35,Homo sapiens,2019,Australia
SAMN20033557,ST15,Homo sapiens,2019,Australia
SAMN20033558,ST231,Homo sapiens,2019,Australia
SAMN20033559,ST1905,Homo sapiens,2019,Australia
SAMN20033560,ST461,Homo sapiens,2019,Australia
SAMN20033562,ST231,Homo sapiens,2019,Australia
SAMN20033561,ST6569,Homo sapiens,2019,Australia
SAMN20033564,ST1569,Homo sapiens,2019,Australia
SAMN20033563,ST423,Homo sapiens,2019,Australia
SAMN20033565,ST16,Homo sapiens,2019,Australia
SAMN20033566,ST35,Homo sapiens,2019,Australia
SAMN20033567,ST11,Homo sapiens,2019,Australia
SAMN20033568,ST792,Homo sapiens,2019,Australia
SAMN20033569,ST395,Homo sapiens,2019,Australia
SAMN20033570,ST231,Homo sapiens,2019,Australia
SAMN20033572,ST16,Homo sapiens,2019,Australia
SAMN20033571,ST3278,Homo sapiens,2019,Australia
SAMN20033573,ST461,Homo sapiens,2019,Australia
SAMN20033574,ST273,Homo sapiens,2019,Australia
SAMN20033575,ST323,Homo sapiens,2019,Australia
SAMN20033576,ST307,Homo sapiens,2019,Australia
SAMN20033577,ST231,Homo sapiens,2019,Australia
SAMN20033578,ST231,Homo sapiens,2019,Australia
SAMN20033580,ST25,Homo sapiens,2019,Australia
SAMN20033579,ST16,Homo sapiens,2019,Australia
SAMN20033582,ST15,Homo sapiens,2019,Australia
SAMN20033583,ST16,Homo sapiens,2019,Australia
SAMN20033585,ST147,Homo sapiens,2019,Australia
SAMN20033584,ST345,Homo sapiens,2019,Australia
SAMN20033587,ST17,Homo sapiens,2019,Australia
SAMN20033586,ST258,Homo sapiens,2019,Australia
SAMN20033588,ST147,Homo sapiens,2019,Australia
SAMN20033589,ST15,Homo sapiens,2019,Australia
SAMN20033590,ST147,Homo sapiens,2019,Australia
SAMN20033591,ST258,Homo sapiens,2019,Australia
SAMN20033593,ST882,Homo sapiens,2019,Australia
SAMN20033592,ST1,Homo sapiens,2019,Australia
SAMN20033594,ST48,Homo sapiens,2019,Australia
SAMN20033595,ST661,Homo sapiens,2019,Australia
SAMN20033597,ST35,Homo sapiens,2019,Australia
SAMN20033596,ST37,Homo sapiens,2019,Australia
SAMN20033598,ST147,Homo sapiens,2019,Australia
SAMN20033600,ST15,Homo sapiens,2019,Australia
SAMN20033601,ST458,Homo sapiens,2019,Australia
SAMN20033602,ST2096,Homo sapiens,2019,Australia
SAMN20033603,ST11,Homo sapiens,2019,Australia
SAMN20033604,ST234,Homo sapiens,2019,Australia
SAMN20033605,ST831,Homo sapiens,2019,Australia
